"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Os04g24414",361.548978677134,0.26696870625727,0.187057297336789,1.42720284136579,0.153521435746162,0.324035975976214
"Os04g47200",16.6077451191179,0.745539251250506,0.522348677928243,1.42728273805055,0.153498414166625,0.324035975976214
"Os06g43110",14.5048955385205,-0.796131412875777,0.557788607777032,-1.42729952131618,0.153493578538853,0.324035975976214
"Os11g36090",20.5642757091179,0.757647219730392,0.53087672760445,1.42716223999728,0.153533135706108,0.324035975976214
"Os03g08930",281.470686075163,0.23437651294981,0.16424371931716,1.42700441712003,0.153578621434235,0.324103418116303
"Os04g56850",121.820097910717,0.308246491955392,0.216016517630188,1.42695797218201,0.153592009162215,0.324105277863268
"Os01g01570",992.349865164021,-0.178778431748443,0.125304716211926,-1.42674942454742,0.153652133841205,0.324205752197918
"Os03g08250",746.700318989669,-0.202228681765023,0.14175543813245,-1.42660263640869,0.153694463869136,0.32426866654471
"Os02g27850",47.8061468821113,0.455334399307653,0.319198982153746,1.42649076207999,0.153726731580482,0.32431034263336
"Os07g10390",1021.82735571547,0.177407318847783,0.124388734648329,1.42623300533885,0.153801095495791,0.32444081316837
"Os01g70330",307.771396308756,0.221969824874347,0.155640621226299,1.42616897263347,0.153819573443243,0.32445338155475
"Os08g05870",475.946952801508,0.228380039952358,0.160145879951295,1.42607502623118,0.153846686654257,0.324484160872879
"Os11g04570",115.358987678944,0.311703673980819,0.218588027296132,1.42598694830865,0.153872109503989,0.324511370263336
"Os02g12550",8.89302255546054,1.07297083528644,0.752548302253037,1.42578334450306,0.153930890017654,0.32460891974998
"Os06g30480",218.224960060657,0.321516258725587,0.225518866035753,1.42567344531882,0.153962625055283,0.324649424597858
"Os11g09640",229.93444446996,0.245000822226892,0.1718584131283,1.42559690717025,0.153984729531028,0.324669617264389
"Os01g31570",18.0845609923756,-0.746517738846786,0.523686934267599,-1.42550384590142,0.154011609188981,0.324687190170864
"Os03g16580",229.562665009407,0.234213089315868,0.16430456810701,1.42548129984631,0.154018121889656,0.324687190170864
"Os09g25950",330.084722289754,0.224793361347863,0.157727597767185,1.42519993032337,0.154099416486103,0.324832143991976
"Os02g02880",362.473750320384,0.204955878912278,0.143813597942021,1.42514951190434,0.154113987055794,0.324836435506378
"Os09g27820",13.1696550224382,0.834760800182483,0.58585637460814,1.42485570928681,0.154198914781067,0.324989010780038
"Os02g29170",5.440538764987,-1.35234823353411,0.949378597070227,-1.42445620504554,0.154314454081741,0.325206072824943
"Os12g07340",8.5958147463353,-1.02929845896172,0.722628296663612,-1.42438161322218,0.154336033822095,0.325225102984192
"Os03g04260",188.683007837637,-0.259063169121382,0.181886068040984,-1.42431562742347,0.154355125713274,0.325238887946947
"Os01g70860",14.3153246893559,0.846422499603044,0.594307497727416,1.42421642472911,0.154383831736409,0.325272926784474
"Os07g26974",320.828182506177,0.225693053318261,0.158480062383347,1.42411007368443,0.154414610763897,0.3253113273674
"Os06g19680",1574.09734740633,-0.156231287826575,0.109709885533917,-1.42404020445612,0.154434834136085,0.325327485501271
"Os01g46610",16272.9671633591,-0.148518386924695,0.104324572525111,-1.42361845660998,0.154556950120881,0.32553180773591
"Os05g50230",22.6452686005588,0.690595692443545,0.485088868831331,1.42364778253378,0.154548456504104,0.32553180773591
"Os02g44360",742.952962602723,-0.182947601449548,0.128524445135544,-1.42344595424324,0.154606918862149,0.325610589379325
"Os03g53970",92.3826037280629,-0.376836098162389,0.264743971757525,-1.42339822002643,0.154620748194964,0.325613252841907
"Os11g42000",230.840542730465,0.252497849084565,0.177454338269648,1.42288913050345,0.154768297675298,0.325897492017172
"Os02g32460",343.134491924042,0.207342126749265,0.145730428755843,1.42277854062069,0.154800364089475,0.325938530661256
"Os09g28489",77.6768766049276,0.357844970569812,0.251546711248989,1.42257860893123,0.154858348676889,0.326034129983068
"Os05g43820",297.228991691148,0.242219493014047,0.170281772835697,1.42246283310523,0.154891933753973,0.32607834794754
"Os03g06139",22.3950824030157,0.762598814026384,0.536163937210711,1.42232395933538,0.154932226544238,0.326136678652744
